Name	Reel	Media Start	Media End	Tracks	Comment 1	Log Note
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:09:03	01:46:11:15	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:11:15	01:46:14:00	1V,4A		
unknown	Tape_001	01:46:14:00	01:46:16:03	1V,4A		
unknown	Tape_001	01:46:16:03	01:46:19:13	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:14:00	01:46:16:21	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:16:21	01:46:19:13	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_UNTERGESCHOS	Tape_001	01:46:19:13	01:46:22:05	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_UNTERGESCHOS	Tape_001	01:46:22:05	01:46:24:20	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_UNTERGESCHOS	Tape_001	01:46:24:20	01:46:27:07	1V,4A		
unknown	Tape_001	01:46:27:07	01:46:30:11	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:27:07	01:46:27:07	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:30:11	01:46:34:14	1V,4A		
MISTELBACH_HERMANN_NITSCH_MUSEUM_GROSSE_HALLE_OBERGESCHOSS	Tape_001	01:46:34:14	01:46:39:09	1V,4A		
01_MISTELBACH_V05_MOV	Tape_001	01:46:39:09	01:46:43:01	1V,4A		
unknown	Tape_001	01:46:43:01	01:46:50:16	1V,4A		
unknown	Tape_001	01:46:50:16	01:46:55:12	1V,4A		
FLUG_REINSBERG_MOV	Tape_001	01:46:55:12	01:47:07:02	1V,4A		
REINSBERG_BURGARENA_AUSSEN_UMGEBUNG_10_MOV	VTZT10_033	01:47:07:02	01:47:09:12	1V,4A		
REINSBERG_BURGARENA_AUSSEN_4_MOV	VTZT10_033	01:47:09:12	01:47:21:08	1V,4A		
REINSBERG_BURGARENA_AUSSEN_24_MOV	VTZT10_033	01:47:21:08	01:47:24:02	1V,4A		
REINSBERG_BURGARENA_AUSSEN_18_MOV	VTZT10_033	01:47:24:02	01:47:26:14	1V,4A		
REINSBERG_BURGARENA_AUSSEN_13_MOV	VTZT10_033	01:47:26:14	01:47:29:08	1V,4A		
REINSBERG_BURGARENA_AUSSEN_12_MOV	VTZT10_033	01:47:29:08	01:47:31:22	1V,4A		
REINSBERG_BURGARENA_AUSSEN_17_MOV	VTZT10_033	01:47:31:22	01:47:34:13	1V,4A		
REINSBERG_BURGARENA_AUSSEN_21_MOV	VTZT10_033	01:47:34:13	01:47:36:20	1V,4A		
REINSBERG_BURGARENA_AUSSEN_22_MOV	VTZT10_033	01:47:36:20	01:47:39:08	1V,4A		
REINSBERG_BURGARENA_AUSSEN_31_MOV	VTZT10_034	01:47:39:08	01:47:42:00	1V,4A		
REINSBERG_BURGARENA_AUSSEN_35_MOV	Tape_001	01:47:42:00	01:47:44:18	1V,4A		
REINSBERG_BURGARENA_AUSSEN_43_MOV	VTZT10_034	01:47:44:18	01:47:47:05	1V,4A		
REINSBERG_BURGARENA_AUSSEN_BLUATSCHINK_31_MOV	VTZT10_034	01:47:47:05	01:47:49:19	1V,4A		
FLUG_REINSBERG_MOV	Tape_001	01:47:49:19	01:48:01:01	1V,4A		
REINSBERG_BURGARENA_AUSSEN_BLUATSCHINK_22_MOV	VTZT10_033	01:48:01:01	01:48:05:24	1V,4A		
unknown	Tape_001	01:48:01:01	01:48:14:01	1V,4A		
unknown	Tape_001	01:48:14:01	01:48:24:10	1V,4A		
REINSBERG_BURGARENA_AUSSEN_BLUATSCHINK_9_MOV	VTZT10_033	01:48:05:24	01:48:08:09	1V,4A		
REINSBERG_BURGARENA_AUSSEN_BLUATSCHINK_16_MOV	VTZT10_033	01:48:08:09	01:48:14:06	1V,4A		
REINSBERG_BURGARENA_AUSSEN_BLUATSCHINK_17_MOV	VTZT10_033	01:48:14:06	01:48:18:01	1V,4A		
REINSBERG_BURGARENA_AUSSEN_BLUATSCHINK_2_MOV	VTZT10_033	01:48:18:01	01:48:24:10	1V,4A		
TEXT	Tape_001	01:48:24:10	01:48:28:06	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_AUSSEN_24_MOV	VTZT10_018	01:48:28:06	01:48:36:14	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_AUSSEN_02_MOV	VTZT10_018	01:48:36:14	01:48:42:03	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BAR_03_MOV	VTZT10_018	01:48:42:03	01:48:46:17	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BAR_10_MOV	VTZT10_018	01:48:46:17	01:48:49:05	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_AUSSEN_15_MOV	VTZT10_018	01:48:49:05	01:48:53:11	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_AUSSEN_16_MOV	VTZT10_018	01:48:53:11	01:48:57:07	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BUEHNE_09_MOV	VTZT10_018	01:48:57:07	01:49:14:03	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BUEHNE_10_MOV	VTZT10_018	01:49:14:03	01:49:17:09	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BUEHNE_17_MOV	VTZT10_018	01:49:17:09	01:49:21:00	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BUEHNE_03_MOV	VTZT10_018	01:49:21:00	01:49:28:09	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_AUSSEN_07_MOV	VTZT10_018	01:49:28:09	01:49:30:22	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_AUSSEN_10_MOV	VTZT10_018	01:49:30:22	01:49:38:15	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BAR_20_MOV	VTZT10_018	01:49:38:15	01:49:41:11	1V,4A		
ST_POELTEN_BUEHNE_IM_HOF_INNEN_BAR_21_MOV	VTZT10_018	01:49:41:11	01:49:45:01	1V,4A		
TEXT	Tape_001	01:49:45:01	01:49:48:22	1V,4A		
FX_SHOTS_MOV	VTZT10_048	01:49:48:22	01:50:28:20	1V,4A		
FX_SHOTS_MOV	VTZT10_048	01:50:28:20	01:50:35:06	1V,4A		
FX_SHOTS_MOV	VTZT10_048	01:50:35:06	01:50:38:09	1V,4A		
05_SANKT_POELTEN_V04_MOV	Tape_001	01:50:38:09	01:50:43:09	1V,4A		
ST_POELTEN_FESTSPIELHAUS_AUSSEN_36_MOV	VTZT10_017	01:50:43:09	01:50:46:22	1V,4A		
ST_POELTEN_FESTSPIELHAUS_AUSSEN_10_MOV	VTZT10_014	01:50:46:22	01:50:54:07	1V,4A		
ST_POELTEN_FESTSPIELHAUS_AUSSEN_14_MOV	VTZT10_014	01:50:54:07	01:50:57:17	1V,4A		
ST_POELTEN_FESTSPIELHAUS_AUSSEN_32_MOV	VTZT10_017	01:50:57:17	01:51:00:13	1V,4A		
ST_POELTEN_FESTSPIELHAUS_AUSSEN_04_MOV	VTZT10_014	01:51:00:13	01:51:07:05	1V,4A		
ST_POELTEN_FESTSPIELHAUS_LANDESARCHIV_KLANGTURM_LANDESMUSE	Tape_001	01:51:07:05	01:51:11:00	1V,4A		
ST_POELTEN_FESTSPIELHAUS_TL_AUSSEN_MOV	HDS_003	01:51:11:00	01:51:17:23	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_01_MOV	VTZT10_015_TC2	01:51:17:23	01:51:20:15	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_19_MOV	VTZT10_016	01:51:20:15	01:51:33:22	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_27_MOV	VTZT10_016	01:51:33:22	01:51:37:13	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_01_MOV	VTZT10_016	01:51:37:13	01:51:41:12	1V,4A		
ST_POELTEN_FESTSPIELHAUS_TL_INNEN_MOV	Tape_001	01:51:41:12	01:51:44:16	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_03_MOV	VTZT10_016	01:51:44:16	01:51:46:16	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_03_MOV	VTZT10_016	01:51:46:16	01:51:47:16	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_22_MOV	VTZT10_016	01:51:46:16	01:51:55:24	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_22_MOV	VTZT10_016	01:51:47:16	01:51:51:15	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_33_MOV	VTZT10_016	01:51:51:15	01:51:55:24	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_13_MOV	VTZT10_016	01:51:55:24	01:52:00:06	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_64_MOV	VTZT10_016	01:52:00:06	01:52:04:07	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_64_MOV	VTZT10_016	01:52:00:06	01:52:08:00	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_15_MOV	VTZT10_016	01:52:04:07	01:52:08:00	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_54_MOV	Tape_001	01:52:08:00	01:52:09:22	1V,4A		
unknown	Tape_001	01:52:08:00	01:52:13:22	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_54_MOV	VTZT10_016	01:52:09:22	01:52:13:22	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_62_MOV	VTZT10_016	01:52:13:22	01:52:17:12	1V,4A		
unknown	Tape_001	01:52:13:22	01:52:16:21	1V,4A		
unknown	Tape_001	01:52:16:21	01:52:17:12	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_68_MOV	VTZT10_016	01:52:17:12	01:52:21:00	1V,4A		
ST_POELTEN_FESTSPIELHAUS_INNEN_VORFUEHRUNG_67_MOV	VTZT10_016	01:52:21:00	01:52:26:12	1V,4A		
unknown	Tape_001	01:52:26:12	01:52:29:24	1V,4A		
unknown	Tape_001	01:52:29:24	01:52:34:20	1V,4A		
KLANGTURM_ST_POELTEN_FLUG_MOV	WAU_055	01:52:34:20	01:52:42:09	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG_MOV	VTZT10_009	01:52:42:09	01:52:54:06	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR1_MOV	VTZT10_009	01:52:54:06	01:52:57:21	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG12_MOV	VTZT10_009	01:52:57:21	01:53:02:07	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG25_MOV	VTZT10_009	01:53:02:07	01:53:06:08	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG27_MOV	VTZT10_009	01:53:06:08	01:53:09:03	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG37_MOV	VTZT10_009	01:53:09:03	01:53:14:08	1V,4A		
KLANGTURM_ST_POELTEN_TL_MOV	ORF_005	01:53:14:08	01:53:19:14	1V,4A		
05_SANKT_POELTEN_V04_MOV	Tape_001	01:53:19:14	01:53:23:07	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND_MOV	VTZT10_009	01:53:23:07	01:53:26:10	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND16_MOV	VTZT10_009	01:53:26:10	01:53:29:08	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND21_MOV	VTZT10_009	01:53:29:08	01:53:33:11	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND3_MOV	VTZT10_009	01:53:33:11	01:53:36:20	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND14_MOV	VTZT10_009	01:53:36:20	01:53:40:08	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND27_MOV	VTZT10_009	01:53:40:08	01:53:48:15	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND33_MOV	Tape_001	01:53:48:15	01:53:52:10	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG73_MOV	VTZT10_009	01:53:48:15	01:54:13:14	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG72_MOV	VTZT10_009	01:53:52:10	01:53:56:17	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG74_MOV	VTZT10_009	01:53:56:17	01:53:59:17	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG70_MOV	VTZT10_009	01:53:59:17	01:54:01:16	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG71_MOV	VTZT10_009	01:54:01:16	01:54:04:09	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG6_MOV	VTZT10_009	01:54:04:09	01:54:09:01	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR2_MOV	VTZT10_009	01:54:09:01	01:54:10:00	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR2_MOV	VTZT10_009	01:54:10:00	01:54:10:21	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR2_MOV	VTZT10_009	01:54:10:21	01:54:11:17	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR2_MOV	VTZT10_009	01:54:11:17	01:54:12:15	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR2_MOV	VTZT10_009	01:54:12:15	01:54:13:14	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG57_MOV	VTZT10_009	01:54:13:14	01:54:16:09	1V,4A		
KLANGTURM_ST_POELTEN_VERANSTALTUNG82_MOV	VTZT10_010	01:54:16:09	01:54:20:04	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND30_MOV	VTZT10_010	01:54:20:04	01:54:24:04	1V,4A		
KLANGTURM_ST_POELTEN_ARCHITEKTUR_ABEND29_MOV	VTZT10_010	01:54:24:04	01:54:28:18	1V,4A		
TEXT	Tape_001	01:54:28:18	01:54:32:14	1V,4A		
ST_POELTEN_KULTURDEPOT_AUSSEN_03_MOV	VTZT10_017	01:54:32:14	01:54:35:03	1V,4A		
ST_POELTEN_KULTURDEPOT_AUSSEN_05_MOV	VTZT10_017	01:54:35:03	01:54:37:14	1V,4A		
ST_POELTEN_KULTURDEPOT_AUSSEN_09_MOV	VTZT10_017	01:54:37:14	01:54:40:01	1V,4A		
ST_POELTEN_KULTURDEPOT_AUSSEN_21_MOV	VTZT10_017	01:54:40:01	01:54:49:08	1V,4A		
ST_POELTEN_KULTURDEPOT_AUSSEN_SKULPTUREN_01_MOV	VTZT10_018	01:54:49:08	01:54:52:05	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_BEWEGTES_KUNSTOBJEKT_04_MOV	VTZT10_018	01:54:52:05	01:54:56:01	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_BEWEGTES_KUNSTOBJEKT_03_MOV	VTZT10_018	01:54:56:01	01:55:01:07	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_07_MOV	VTZT10_018	01:55:01:07	01:55:08:05	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_15_MOV	VTZT10_018	01:55:08:05	01:55:14:08	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_06_MOV	VTZT10_018	01:55:14:08	01:55:21:09	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_13_MOV	VTZT10_018	01:55:21:09	01:55:23:08	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_17_MOV	VTZT10_018	01:55:23:08	01:55:26:01	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_18_MOV	VTZT10_018	01:55:26:01	01:55:29:06	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDE_HALLE_19_MOV	VTZT10_018	01:55:29:06	01:55:32:16	1V,4A		
ST_POELTEN_KULTURDEPOT_INNEN_GEMAELDETRANSPORT_03_MOV	VTZT10_018	01:55:32:16	01:55:40:04	1V,4A		
TEXT	Tape_001	01:55:40:04	01:55:44:00	1V,4A		
ST_POELTEN_LANDESARCHIV_SCHRIFTZUG_AUSSEN_04_MOV	VTZT10_017	01:55:44:00	01:55:48:08	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_AUSSEN_01_MOV	VTZT10_014	01:55:48:08	01:55:54:01	1V,4A		
ST_POELTEN_LANDESARCHIV_SEITENWAND_KLANGTURM_AUSSEN_04_MOV	Tape_001	01:55:54:01	01:55:59:04	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_AUSSEN_21_MOV	VTZT10_014	01:55:59:04	01:56:02:21	1V,4A		
ST_POELTEN_LANDESARCHIV_SEITENWAND_AUSSEN_01_MOV	VTZT10_015_TC2	01:56:02:21	01:56:05:20	1V,4A		
ST_POELTEN_LANDESARCHIV_SEITENWAND_AUSSEN_02_MOV	VTZT10_015_TC2	01:56:05:20	01:56:10:11	1V,4A		
ST_POELTEN_LANDESARCHIV_SEITENWAND_AUSSEN_09_MOV	VTZT10_015_TC2	01:56:10:11	01:56:13:17	1V,4A		
ST_POELTEN_LANDESARCHIV_SEITENWAND_AUSSEN_04_MOV	VTZT10_015_TC2	01:56:13:17	01:56:17:12	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_ZWISCHENHOF_AUSSE	Tape_001	01:56:17:12	01:56:23:23	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_ZWISCHENHOF_AUSSE	Tape_001	01:56:23:23	01:56:30:03	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_ZWISCHENHOF_AUSSE	Tape_001	01:56:30:03	01:56:34:14	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_05_MOV	VTZT10_015_TC1	01:56:34:14	01:56:39:02	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_15_MOV	VTZT10_015_TC1	01:56:39:02	01:56:43:23	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_13_MOV	VTZT10_015_TC1	01:56:43:23	01:56:46:20	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_19_MOV	VTZT10_015_TC1	01:56:46:20	01:56:50:21	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_KLEINES_DEPOT_02_MOV	VTZT10_015_TC1	01:56:50:21	01:56:55:18	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_KLEINES_DEPOT_15_MOV	VTZT10_015_TC1	01:56:55:18	01:57:02:12	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_KLEINES_DEPOT_18_MOV	VTZT10_015_TC1	01:57:02:12	01:57:06:13	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_KLEINES_DEPOT_21_MOV	VTZT10_015_TC1	01:57:06:13	01:57:09:01	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_06_MOV	VTZT10_015_TC1	01:57:09:01	01:57:11:18	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_01_MOV	VTZT10_015_TC1	01:57:11:18	01:57:14:11	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_03_MOV	VTZT10_015_TC1	01:57:14:11	01:57:16:12	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_07_MOV	VTZT10_015_TC1	01:57:16:12	01:57:20:16	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_05_MOV	VTZT10_015_TC1	01:57:20:16	01:57:26:07	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_10_MOV	VTZT10_015_TC1	01:57:26:07	01:57:28:18	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_11_MOV	VTZT10_015_TC1	01:57:28:18	01:57:35:12	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_12_MOV	VTZT10_015_TC1	01:57:35:12	01:57:40:04	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_06_MOV	VTZT10_015_TC1	01:57:40:04	01:57:46:06	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_18_MOV	VTZT10_015_TC1	01:57:46:06	01:57:50:15	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_LESESAAL_19_MOV	VTZT10_015_TC1	01:57:50:15	01:57:54:02	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_20_MOV	VTZT10_015_TC1	01:57:54:02	01:57:55:18	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_20_MOV	VTZT10_015_TC1	01:57:54:02	01:58:03:17	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_STIEGENHAUS_20_MOV	Tape_001	01:57:55:18	01:58:03:17	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_GROSSES_DEPOT_01_MOV	VTZT10_015_TC2	01:58:03:17	01:58:09:16	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_GROSSES_DEPOT_08_MOV	VTZT10_015_TC2	01:58:09:16	01:58:14:08	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_GROSSES_DEPOT_01_MOV	Tape_001	01:58:14:08	01:58:17:19	1V,4A		
ST_POELTEN_LANDESARCHIV_INNEN_GROSSES_DEPOT_04_MOV	VTZT10_015_TC2	01:58:17:19	01:58:30:11	1V,4A		
TEXT	Tape_001	01:58:30:11	01:58:34:07	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_AUSSEN_04_MOV	VTZT10_014	01:58:34:07	01:58:39:24	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_AUSSEN_07_MOV	VTZT10_014	01:58:39:24	01:58:45:12	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_LANDESARCHIV_AUSSEN_29_MOV	VTZT10_017	01:58:45:12	01:58:53:01	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_LANDESARCHIV_KLANGTURM_AUSSEN_	Tape_001	01:58:53:01	01:58:59:18	1V,4A		
ST_POELTEN_LANDESARCHIV_LANDESBIBLIOTHEK_AUSSEN_17_MOV	VTZT10_014	01:58:59:18	01:59:07:12	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_EINGANG_AUSSEN_02_MOV	VTZT10_017	01:59:07:12	01:59:11:07	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_01_MOV	VTZT10_017	01:59:11:07	01:59:13:21	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_03_MOV	Tape_001	01:59:13:21	01:59:19:11	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_27_MOV	VTZT10_017	01:59:19:11	01:59:21:22	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_34_MOV	VTZT10_017	01:59:21:22	01:59:24:17	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_07_MOV	VTZT10_017	01:59:24:17	01:59:37:17	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_38_MOV	VTZT10_017	01:59:37:17	01:59:50:13	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_10_MOV	VTZT10_017	01:59:50:13	01:59:53:14	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_13_MOV	VTZT10_017	01:59:53:14	01:59:57:10	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_08_MOV	VTZT10_017	01:59:57:10	02:00:00:16	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_23_MOV	VTZT10_017	02:00:00:16	02:00:03:13	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_26_MOV	VTZT10_017	02:00:03:13	02:00:05:22	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_25_MOV	VTZT10_017	02:00:05:22	02:00:09:07	1V,4A		
ST_POELTEN_LANDESBIBLIOTHEK_INNEN_17_MOV	VTZT10_017	02:00:09:07	02:00:13:06	1V,4A		
TEXT	Tape_001	02:00:13:06	02:00:17:02	1V,4A		
FX_SHOTS_MOV	VTZT10_048	02:00:17:02	02:00:22:19	1V,4A		
ST_POELTEN_KLANGTURM_LANDESMUSEUM_ABENDSTIMMUNG_10_MOV	VTZT10_017	02:00:22:19	02:00:25:14	1V,4A		
ST_POELTEN_KLANGTURM_LANDESMUSEUM_ABENDSTIMMUNG_09_MOV	VTZT10_017	02:00:25:14	02:00:30:16	1V,4A		
ST_POELTEN_KLANGTURM_LANDESMUSEUM_ABENDSTIMMUNG_03_MOV	VTZT10_017	02:00:30:16	02:00:42:09	1V,4A		
ST_POELTEN_KLANGTURM_LANDESMUSEUM_ABENDSTIMMUNG_06_MOV	VTZT10_017	02:00:42:09	02:00:45:05	1V,4A		
ST_POELTEN_KLANGTURM_LANDESMUSEUM_AUSSEN_01_MOV	VTZT10_017	02:00:45:05	02:00:57:11	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_RUECKSEITE_04_MOV	VTZT10_015_TC2	02:00:57:11	02:01:02:21	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_39_MOV	VTZT10_017	02:01:02:21	02:01:06:06	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_02_MOV	VTZT10_014	02:01:06:06	02:01:10:02	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_04_MOV	VTZT10_014	02:01:10:02	02:01:17:12	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_14_MOV	VTZT10_014	02:01:17:12	02:01:21:20	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_27_MOV	VTZT10_014	02:01:21:20	02:01:36:13	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_35_MOV	VTZT10_014	02:01:36:13	02:01:39:11	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_KINDER_03_MOV	VTZT10_017	02:01:39:11	02:01:42:09	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_KINDER_01_MOV	VTZT10_017	02:01:42:09	02:01:46:10	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_KINDER_14_MOV	VTZT10_017	02:01:46:10	02:01:50:08	1V,4A		
ST_POELTEN_LANDESMUSEUM_AUSSEN_KINDER_12_MOV	VTZT10_017	02:01:50:08	02:01:54:00	1V,4A		
